región,división,distrito,cedis,ruta_sap,cliente_id,nombre_cliente,categoría,%_venta_digital,venta_digital
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001629,Minisuper La Esperanza 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001678,Mercadito Santa Cruz 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001729,Minisuper La Perla 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001730,Mercadito La Victoria 67,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001731,Minisuper El Progreso 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001732,Tienda La Fortuna 46,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001735,Frutería El Roble 58,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001737,Frutería El Sol 16,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001791,Comercial Las Flores 5,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001792,Abarrotes El Mirador 50,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001796,Bodega Los Alamos 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001801,Super Los Pinos 71,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001806,Mercadito El Mirador 51,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001812,Super San José 41,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001813,Abarrotes El Sol 34,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001814,Minisuper La Esperanza 74,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001818,Tienda La Esperanza 96,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001837,Bodega La Fortuna 36,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001842,Minisuper Los Alamos 13,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001853,Bodega Santa Fe 18,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001938,Tienda El Sol 84,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200001987,Super Los Pinos 73,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200002000,Mini Market La Esperanza 17,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200002010,Mini Market Del Norte 70,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT008,200002021,Super El Sol 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000100,Comercial El Mirador 75,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000166,Depósito El Sol 31,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000184,Depósito Las Flores 54,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000189,Minisuper La Perla 47,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000221,Mini Market Los Pinos 69,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000248,Comercial La Esperanza 78,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000254,Super La Unión 24,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000267,Depósito Los Alamos 64,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000275,Mercadito Santa Fe 7,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000286,Depósito La Unión 32,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000317,Comercial La Perla 4,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000331,Mini Market Buena Vista 81,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000343,Depósito Los Pinos 26,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000369,Mercadito San José 95,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000376,Frutería Del Norte 58,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000382,Super La Fortuna 68,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000414,Super El Mirador 38,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000435,Bodega El Mirador 61,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000457,Comercial La Unión 61,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000461,Comercial Del Norte 57,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000473,Minisuper Santa Fe 14,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000480,Comercial El Sol 15,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000499,Tienda Las Flores 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000504,Minisuper El Mirador 68,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000505,Frutería La Unión 51,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000521,Bodega San José 42,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000522,Minisuper El Sol 45,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000527,Super La Fortuna 3,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000542,Frutería Las Flores 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000563,Comercial El Encanto 95,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000566,Frutería San José 60,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000601,Mini Market Santa Fe 8,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000641,Abarrotes Santa Fe 8,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000649,Mercadito Los Pinos 24,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000711,Frutería La Unión 62,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000745,Mercadito La Fortuna 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000796,Abarrotes La Victoria 65,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000838,Super El Progreso 77,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000906,Depósito Las Flores 76,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000908,Bodega Santa Fe 52,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000918,Mercadito Las Flores 19,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000933,Mini Market Las Flores 87,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000936,Bodega Del Valle 62,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000954,Bodega Los Pinos 22,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000955,Mini Market La Victoria 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000960,Mercadito Los Pinos 22,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000964,Mercadito El Mirador 18,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200000985,Depósito El Progreso 24,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001071,Minisuper La Perla 19,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001117,Depósito Los Pinos 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001433,Comercial La Esperanza 39,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001435,Minisuper Santa Fe 7,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001436,Comercial La Esperanza 18,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001442,Abarrotes El Sol 3,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001475,Tienda La Esperanza 67,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001476,Frutería Los Pinos 70,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001477,Depósito El Trebol 39,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001497,Bodega El Roble 69,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001539,Bodega El Mirador 65,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001541,Depósito El Roble 18,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001577,Minisuper Los Pinos 48,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001582,Bodega La Fortuna 43,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001587,Minisuper El Trebol 95,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001589,Mercadito El Trebol 14,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001627,Minisuper San José 12,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001664,Comercial Las Flores 56,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001706,Depósito Santa Fe 86,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001721,Bodega La Fortuna 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001830,Frutería Los Alamos 32,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001946,Frutería Del Norte 63,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200001957,Tienda El Trebol 8,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200002017,Mini Market Del Norte 69,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200002020,Mini Market El Mirador 41,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200002024,Depósito Buena Vista 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200002033,Bodega El Encanto 37,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT009,200002052,Minisuper Santa Cruz 46,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000007,Comercial El Encanto 31,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000123,Super Los Alamos 11,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000127,Depósito El Sol 94,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000149,Minisuper El Sol 29,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000176,Super Los Alamos 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000204,Frutería Santa Cruz 12,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000242,Mercadito El Encanto 12,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000334,Minisuper La Perla 69,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000377,Abarrotes Los Pinos 96,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000420,Super San José 21,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000502,Comercial Buena Vista 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000572,Depósito Buena Vista 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000575,Comercial El Roble 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200000911,Minisuper Del Norte 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200001116,Comercial La Esperanza 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200001222,Bodega El Encanto 67,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200001223,Comercial Del Norte 63,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200001413,Tienda Santa Cruz 23,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT010,200001666,Minisuper Santa Cruz 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000014,Depósito El Encanto 2,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000015,Minisuper Los Pinos 68,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000052,Minisuper El Sol 94,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000124,Bodega El Encanto 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000129,Super La Victoria 65,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000135,Frutería La Esperanza 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000136,Tienda La Fortuna 97,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000140,Minisuper El Encanto 40,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000151,Tienda El Trebol 1,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000152,Comercial El Sol 27,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000154,Super La Victoria 2,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000159,Abarrotes El Trebol 21,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000168,Bodega La Esperanza 42,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000172,Minisuper La Esperanza 96,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000174,Abarrotes Del Norte 36,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000178,Frutería La Perla 61,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000181,Bodega Santa Fe 71,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000185,Minisuper El Trebol 35,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000191,Mini Market Las Flores 83,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000192,Frutería Del Valle 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000194,Bodega San José 91,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000200,Mini Market Las Flores 37,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000218,Tienda Del Norte 4,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000262,Minisuper El Encanto 17,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000266,Mini Market La Victoria 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000285,Bodega El Mirador 61,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000289,Bodega Santa Cruz 96,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000360,Frutería La Unión 13,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000370,Mini Market Los Pinos 55,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000378,Abarrotes El Progreso 10,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000395,Comercial Del Valle 52,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000407,Depósito El Mirador 16,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000431,Frutería San José 73,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000436,Super La Fortuna 92,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000441,Tienda El Sol 62,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000449,Super Santa Fe 93,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000452,Bodega Santa Fe 78,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000464,Depósito Los Alamos 82,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000477,Mini Market La Unión 75,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000495,Bodega La Unión 30,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000513,Comercial La Victoria 59,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000518,Depósito Las Flores 38,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000543,Mini Market Del Valle 97,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000561,Frutería La Esperanza 24,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000562,Comercial San José 53,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000589,Minisuper Santa Cruz 79,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000775,Bodega La Esperanza 44,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000780,Bodega El Sol 39,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000815,Frutería San José 2,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000818,Tienda Del Norte 1,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000830,Minisuper La Victoria 72,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000831,Tienda El Encanto 56,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000925,Mini Market El Roble 43,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000927,Depósito Del Norte 81,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000932,Tienda La Fortuna 1,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000935,Depósito La Victoria 28,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200000962,Super El Sol 12,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001006,Mini Market El Progreso 81,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001007,Mercadito El Roble 25,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001027,Mini Market La Perla 98,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001032,Comercial La Unión 19,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001034,Comercial El Mirador 80,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001036,Abarrotes El Sol 72,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001038,Minisuper Santa Fe 54,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001040,Bodega El Roble 63,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001043,Mercadito Las Flores 47,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001051,Tienda El Trebol 76,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001065,Super Buena Vista 21,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001066,Minisuper El Mirador 20,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001067,Mini Market El Encanto 30,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001069,Mini Market La Esperanza 31,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001126,Minisuper Del Valle 47,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001164,Tienda La Esperanza 1,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001165,Tienda El Sol 92,non digital,0 %,$0
NORESTE,DIV MONTERREY,4210,150 SAN NICOLAS DE LOS GARZA,RT011,200001171,Comercial El Encanto 95,non digital,0 %,$0
